sha,author_name,committer_name,author_date,committer_date,commit_message
2739db981023373a2ddabc7b456c7e658bb4f582,Lasse Collin,Lasse Collin,2024-04-08 14:07:08,2024-04-09 15:22:27,xzdec: Tweak coding style and comments.
408b6adb2a07d07c6535f859571cca38837caaf3,Lasse Collin,Lasse Collin,2024-04-08 12:53:46,2024-04-09 15:22:27,tests/ossfuzz: Tiny fix to a comment.
db4dd74a344580e0b81436598d9741a3454245b0,Lasse Collin,Lasse Collin,2024-04-09 15:22:16,2024-04-09 15:22:27,Update THANKS.
e93e13c8b3bec925c56e0c0b675d8000a0f7f754,Lasse Collin,Lasse Collin,2024-04-08 12:32:58,2024-04-09 14:57:39,"Remove the backdoor found in 5.6.0 and 5.6.1 (CVE-2024-3094).

While the backdoor was inactive (and thus harmless) without inserting
a small trigger code into the build system when the source package was
created, it's good to remove this anyway:

  - The executable payloads were embedded as binary blobs in
    the test files. This was a blatant violation of the
    Debian Free Software Guidelines.

  - On machines that see lots bots poking at the SSH port, the backdoor
    noticeably increased CPU load, resulting in degraded user experience
    and thus overwhelmingly negative user feedback.

  - The maintainer who added the backdoor has disappeared.

  - Backdoors are bad for security.

This reverts the following without making any other changes:

6e636819 Tests: Update two test files.
a3a29bbd Tests: Test --single-stream can decompress bad-3-corrupt_lzma2.xz.
0b4ccc91 Tests: Update RISC-V test files.
8c9b8b20 liblzma: Fix typos in crc32_fast.c and crc64_fast.c.
82ecc538 liblzma: Fix false Valgrind error report with GCC.
cf44e4b7 Tests: Add a few test files.
3060e107 Tests: Use smaller dictionary size in RISC-V test files.
e2870db5 Tests: Add two RISC-V Filter test files.

The RISC-V test files also have real content that tests the filter
but the real content would fit into much smaller files. A generator
program would need to be available as well.

Thanks to Andres Freund for finding and reporting it and making
it public quickly so others could act without a delay.
See: https://www.openwall.com/lists/oss-security/2024/03/29/4"
f9cf4c05edd14dedfe63833f8ccbe41b55823b00,Lasse Collin,Lasse Collin,2024-03-30 12:36:28,2024-03-30 12:36:28,"CMake: Fix sabotaged Landlock sandbox check.

It never enabled it."
af071ef7702debef4f1d324616a0137a5001c14c,Jia Tan,Jia Tan,2024-03-25 17:50:02,2024-03-25 19:38:12,Docs: Simplify SECURITY.md.
0b99783d63f27606936bb79a16c52d0d70c0b56f,Lasse Collin,Lasse Collin,2024-03-22 15:46:30,2024-03-22 15:46:30,liblzma: memcmplen.h: Add a comment why subtraction is used.
8a25ba024d55610c448c6e4f1400a00bae51b493,Lasse Collin,Lasse Collin,2024-03-15 15:43:39,2024-03-15 16:04:10,INSTALL: Document arguments of --enable-symbol-versions.
49324b711f9d42b3543bf2f3ae598eaa03360bd5,Lasse Collin,Lasse Collin,2024-03-15 15:15:50,2024-03-15 16:04:10,"Build: Use only the generic symbol versioning with NVIDIA HPC Compiler.

This does the previous commit with CMake.

AC_EGREP_CPP uses AC_REQUIRE so the outermost if-commands must
be changed to AS_IF to ensure that things wont break some day.
See 5a5bd7f871818029d5ccbe189f087f591258c294."
c273123ed0ebaebf49994057a7fe98aae7f42c40,Lasse Collin,Lasse Collin,2024-03-15 14:36:35,2024-03-15 16:04:10,"CMake: Use only the generic symbol versioning with NVIDIA HPC Compiler.

It doesn't support the __symver__ attribute or __asm__("".symver ..."").
The generic symbol versioning can still be used since it only needs
linker support."
df7f487648d18a3992386a59b8a061edca862d17,Lasse Collin,Lasse Collin,2024-03-13 19:38:24,2024-03-15 16:04:10,Update THANKS.
3217b82b3ec023bf8338249134a076bea0ea30ec,Lasse Collin,Lasse Collin,2024-03-13 19:30:18,2024-03-15 16:03:47,liblzma: Minor comment edits.
096bc0e3f8fb4bfc4d2f3f64a7f219401ffb4c31,Sergey Kosukhin,Lasse Collin,2024-03-13 12:07:13,2024-03-15 15:30:50,"liblzma: Fix building with NVHPC (NVIDIA HPC SDK).

NVHPC compiler has several issues that make it impossible to
build liblzma:
  - the compiler cannot handle unions that contain pointers that
    are not the first members;
  - the compiler cannot handle the assembler code in range_decoder.h
    (LZMA_RANGE_DECODER_CONFIG has to be set to zero);
  - the compiler fails to produce valid code for delta_decode if the
    vectorization is enabled, which results in failed tests.

This introduces NVHPC-specific workarounds that address the issues."
2ad7fad67080e88fa7fc191f9d613d8b7add9c62,Lasse Collin,Lasse Collin,2024-03-13 19:17:10,2024-03-15 15:30:50,"CMake: Disable symbol versioning on non-glibc Linux.

This better matches what configure.ac does. For example, musl has
only basic symbol versioning support:

https://wiki.musl-libc.org/functional-differences-from-glibc.html#Symbol_versioning

configure.ac tries to enable symbol versioning only with glibc
so now CMake does the same."
82f0c0d39eb2c026b1d96ee706f70ace868d4ed4,Lasse Collin,Lasse Collin,2024-03-13 18:32:46,2024-03-15 15:30:50,CMake: Make symbol versioning configurable.
45d33bfc45e4295b8ad743bc2ae61cc724f98076,Lasse Collin,Lasse Collin,2024-03-13 17:47:36,2024-03-13 20:00:23,"Build: Style tweaks to configure.ac.

The AC_MSG_ERROR line is overlong anyway as are a few other
AC_MSG_ERROR lines already."
f56ed6fac6619b56b005878d3b5210e2f0d721c0,Sergey Kosukhin,Lasse Collin,2024-03-12 19:03:49,2024-03-13 19:59:55,"Build: Let the users override the symbol versioning variant.

There are cases when the users want to decide themselves whether
they want to have the generic (even on GNU/Linux) or the linux
(even if we do not recommend that) symbol versioning variant.
The former might be needed to circumvent compiler issues (i.e.
the compiler does not support all features that are required
for the linux versioning), the latter might help in overriding
the assumptions made in the configure script."
a4f2e20d8466369b1bb277c66f75c9e4ba9cc378,Jia Tan,Jia Tan,2024-03-09 03:27:27,2024-03-09 03:27:27,Add NEWS for 5.6.1
f01be8ad754a905d8c418601767480ec11621b02,Jia Tan,Jia Tan,2024-03-09 02:43:20,2024-03-09 02:43:20,Translations: Add missing --riscv option to man page translations.
6e636819e8f070330d835fce46289a3ff72a7b89,Jia Tan,Jia Tan,2024-03-09 02:18:29,2024-03-09 02:18:29,"Tests: Update two test files.

The original files were generated with random local to my machine.
To better reproduce these files in the future, a constant seed was used
to recreate these files."
a3a29bbd5d86183fc7eae8f0182dace374e778d8,Jia Tan,Jia Tan,2024-03-09 02:08:32,2024-03-09 02:08:32,"Tests: Test --single-stream can decompress bad-3-corrupt_lzma2.xz.

The first stream in this file is valid, so this tests that xz properly
stops after decompressing it."
0b4ccc91454dbcf0bf521b9bd51aa270581ee23c,Jia Tan,Jia Tan,2024-03-09 02:05:32,2024-03-09 02:05:32,"Tests: Update RISC-V test files.

This increases code coverage and tests for possible shifting bugs."
8c9b8b2063daa78ead9f648c2ec3c91e8615dffb,Jia Tan,Jia Tan,2024-03-09 01:52:32,2024-03-09 01:52:32,liblzma: Fix typos in crc32_fast.c and crc64_fast.c.
b93a8d7631d9517da63f03e0185455024a4609e8,Jia Tan,Jia Tan,2024-03-09 01:49:55,2024-03-09 01:49:55,"Tests: Replace HAVE_MICROLZMA usage in CMake and Autotools builds.

This reverts commit adaacafde6661496ca2814b1e94a3ba5186428cb."
82ecc538193b380a21622aea02b0ba078e7ade92,Jia Tan,Jia Tan,2024-03-09 01:20:57,2024-03-09 01:20:57,"liblzma: Fix false Valgrind error report with GCC.

With GCC and a certain combination of flags, Valgrind will falsely
trigger an invalid write. This appears to be due to the omission of
instructions to properly save, set up, and restore the frame pointer.

The IFUNC resolver is a leaf function since it only calls a function
that is inlined. So sometimes GCC omits the frame pointer instructions
in the resolver unless this optimization is explictly disabled.

This fixes https://bugzilla.redhat.com/show_bug.cgi?id=2267598."
3007e74ef250f0ce95d97ffbdf2282284f93764d,Lasse Collin,Lasse Collin,2024-03-05 21:21:26,2024-03-05 21:23:16,liblzma: Fix a typo in a comment in the RISC-V filter.
72d2933bfae514e0dbb123488e9f1eb7cf64175f,Jia Tan,Jia Tan,2024-03-04 16:34:46,2024-03-04 17:54:30,"liblzma: Use attribute no_profile_instrument_function with ifunc.

Thanks to Sam James for determining this was the attribute needed to
workaround the GCC bug and for his version of the patch in Gentoo."
e5faaebbcf02ea880cfc56edc702d4f7298788ad,Jia Tan,Jia Tan,2024-03-04 16:27:31,2024-03-04 17:54:30,"Build: Require attribute no_profile_instrument_function for ifunc usage.

Using __attribute__((__no_profile_instrument_function__)) on the ifunc
resolver works around a bug in GCC -fprofile-generate:
it adds profiling code even to ifunc resolvers which can make
the ifunc resolver crash at program startup. This attribute
was not introduced until GCC 7 and Clang 13, so ifunc won't
be used with prior versions of these compilers.

This bug was brought to our attention by:

    https://bugs.gentoo.org/925415

And was reported to upstream GCC by:

    https://gcc.gnu.org/bugzilla/show_bug.cgi?id=11411"
7eeadd279a24c26ca7ff1292b7df802b89409eb7,Lasse Collin,Lasse Collin,2024-03-04 17:23:18,2024-03-04 17:23:18,liblzma: Fix a comment in the RISC-V filter.
5f3d0595296cc3035eae9e7bb6c3ffb1e1267333,Lasse Collin,Lasse Collin,2024-02-29 14:35:52,2024-02-29 14:37:19,CMake: Warn if translated man pages are missing.
4cd1042ee752d61370c685d0d8b20c1e935672f7,Lasse Collin,Lasse Collin,2024-02-29 14:35:52,2024-02-29 14:37:19,"CMake: Warn if gettext tools and pre-created .gmo files are missing.

It's only done with CMake >= 3.20 and if library support
for translation was already found.

Sort of fixes: https://github.com/tukaani-project/xz/issues/82"
a94b42362c8e807f92236d6d63373f04991e3a50,Lasse Collin,Lasse Collin,2024-02-28 16:26:25,2024-02-28 16:26:25,xz: Add comments.
bbf112e32307a75a54a9e170bc392811443d5c87,Jia Tan,Jia Tan,2024-02-27 15:42:41,2024-02-28 16:05:50,"xz: Change logging level for thread reduction to highest verbosity only.

Now that multi threaded encoding is the default, users do not need to
see a warning message everytime the number of threads is reduced. On
some machines, this could happen very often. It is not unreasonable for
users to need to set double verbose mode to see this kind of
information.

To see these warning messages -vv or --verbose --verbose must be passed
to set xz into the highest possible verbosity mode.

These warnings had caused automated testing frameworks to fail when they
expected no output to stderr.

Thanks to Sebastian Andrzej Siewior for reporting this and for the
initial version of the patch."
649f6447441510d593a88475ad6df4bcdf74ce48,Lasse Collin,Lasse Collin,2024-02-26 21:06:13,2024-02-26 21:06:13,Fix sorting in THANKS.
1255b7d849bf53f196a842ef2a508ed0ff577eaa,Jia Tan,Jia Tan,2024-02-26 15:39:29,2024-02-26 15:40:50,Update THANKS.
eee579fff50099ba163c12305e81a4bd42b7dd53,Chien Wong,Jia Tan,2024-02-25 13:38:13,2024-02-26 15:36:04,"xz: Add missing RISC-V on the filter list in the man page

Signed-off-by: Chien Wong <m@xv97.com>"
328c52da8a2bbb81307644efdb58db2c422d9ba7,Jia Tan,Jia Tan,2024-02-26 15:02:06,2024-02-26 15:27:44,"Build: Fix Linux Landlock feature test in Autotools and CMake builds.

The previous Linux Landlock feature test assumed that having the
linux/landlock.h header file was enough. The new feature tests also
requires that prctl() and the required Landlock system calls are
supported."
eb8ad59e9bab32a8d655796afd39597ea6dcc64d,Jia Tan,Jia Tan,2024-02-26 12:06:10,2024-02-26 12:06:10,Tests: Add test_microlzma to .gitignore and CMakeLists.txt.
9eed1b9a3ae140e93a82febc05a0181e9a4f5093,Jia Tan,Jia Tan,2024-02-26 11:56:25,2024-02-26 11:56:25,Tests: Correct license header in test_microlzma.c.
8bf9f72ee1c05b9e205a72807e8a9e304785673d,Jia Tan,Jia Tan,2024-02-25 13:41:55,2024-02-25 13:41:55,Fix typos in NEWS and CMakeLists.
5d8d915ebe2e345820a0f54d1baf8d7d4824c0c7,Jia Tan,Jia Tan,2024-02-24 08:30:06,2024-02-24 08:30:06,"Bump version and soname for 5.7.0alpha.

Like 5.5.0alpha, 5.7.0alpha won't be released, it's just to mark that
the branch is not stable.

Once again there is no API/ABI stability for new features in devel
versions. The major soname won't be bumped even if API/ABI of new
features breaks between devel releases."
a18fb1edef0d0aac12a09eed05e9c448c777af7b,Jia Tan,Jia Tan,2024-02-24 07:50:36,2024-02-24 07:50:36,Add NEWS for 5.6.0.
24355c5280bc95e3d594432d60bb8432aa6af173,Jia Tan,Jia Tan,2024-02-22 14:27:01,2024-02-22 14:27:01,"Translations: Remove obsolete and fuzzy matches from some translations.

The French and Brazilian Portuguese man page translations have not been
updated since the switch from public domain to 0BSD. The old GPLv2
strings have now been removed from these files."
02ca4a7d7b703e2ec63e00b70feec825e919dbc1,Jia Tan,Jia Tan,2024-02-20 16:31:54,2024-02-20 16:31:54,"Translations: Patch man pages to avoid fuzzy matches.

This will be fixed in the next round of translations, but this avoids
having a fuzzy match or not fixing the English version."
898aad9fc711e03452d24d9e2c5b7f77a6f9ce64,Jia Tan,Jia Tan,2024-02-20 16:30:43,2024-02-20 16:30:43,"xzmore: Fix typo in xzmore.1.

Thanks to Yuri Chornoivan."
5631aa206c8d16b4eeab85a46b8b698f4fc4cdba,Jia Tan,Jia Tan,2024-02-24 04:12:16,2024-02-24 04:12:16,Translations: Update the Vietnamese translation.
a65fd7ce9d6228e87faf61dc56a35984d0088248,Jia Tan,Jia Tan,2024-02-24 04:06:40,2024-02-24 04:06:40,Translations: Update the Esperanto translation.
cf44e4b7f5dfdbf8c78aef377c10f71e274f63c0,Jia Tan,Jia Tan,2024-02-23 15:09:59,2024-02-23 15:09:59,Tests: Add a few test files.
39f4a1a86ad80b2d064b812cee42668e6c8b8c73,Jia Tan,Jia Tan,2024-02-23 12:58:36,2024-02-23 12:58:36,Tests: Add MicroLZMA test.
adaacafde6661496ca2814b1e94a3ba5186428cb,Jia Tan,Jia Tan,2024-02-23 12:57:59,2024-02-23 12:57:59,Build: Define HAVE_MICROLZMA when it is configured.
eea78216d27182ca917bf00e02feaab058a4d21e,Jia Tan,Jia Tan,2024-02-23 12:27:15,2024-02-23 12:27:15,"xz: Fix Capsicum sandbox compile error.

user_abort_pipe[] was still being used instead of the parameters."
32b0a3ce19224f9074d01a4ffbc1655b05fcb82d,Jia Tan,Jia Tan,2024-02-23 08:12:32,2024-02-23 08:12:32,"Build: Fix ARM64 CRC32 instruction feature test.

Old versions of Clang reported the unsupported function attribute and
__crc32d() function as warnings instead of errors, so the feature test
passed when it shouldn't have, causing a compile error at build time.
-Werror was added to this feature test to fix this. The change is not
needed for CMake because check_c_source_compiles() also performs
linking and the error is caught then.

Thanks to Sebastian Andrzej Siewior for reporting this."
4c81c9611f8b2e1ad65eb7fa166afc570c58607e,Lasse Collin,Lasse Collin,2024-02-22 17:16:35,2024-02-22 17:16:35,"CMake: Add LOCALEDIR to the windres workaround.

LOCALEDIR may contain spaces like in ""C:\Program Files""."
de4337fd89ca7db5feb97b5c40143404f6e22986,Lasse Collin,Lasse Collin,2024-02-22 13:18:25,2024-02-22 13:18:25,"xz: Landlock: Fix error message if input file is a directory.

If xz is given a directory, it should look like this:

    $ xz /usr/bin
    xz: /usr/bin: Is a directory, skipping

The Landlock rules didn't allow opening directories for reading:

    $ xz /usr/bin
    xz: /usr/bin: Permission denied

The simplest fix was to allow opening directories for reading.
While it's a bit silly to allow it solely for the error message,
it shouldn't make the sandbox significantly weaker.

The single-file use case (like when called from GNU tar) is
still as strict as possible: all Landlock restrictions are
enabled before (de)compression starts."
120da10ae139ea52ca4275452adf8eda02d07cc8,Lasse Collin,Lasse Collin,2024-02-22 12:41:29,2024-02-22 12:41:29,"liblzma: Disable branchless C version in range decoder.

Thanks to Sebastian Andrzej Siewior and Sam James for
benchmarking on various systems."
00440f52be9ac2c7438c7b0cb1082f12399632c6,Lasse Collin,Lasse Collin,2024-02-21 15:41:32,2024-02-21 15:41:32,INSTALL: Clarify that --disable-assembler affects only 32-bit x86.
11405be84ea294497e12d03d7219f607063f4a00,Lasse Collin,Lasse Collin,2024-02-19 16:41:37,2024-02-21 14:57:20,Windows: build.bash: Include COPYING.0BSD in the package.
c27cf64e3e27f4968431d65be7098a12a3a80d30,Lasse Collin,Lasse Collin,2024-02-18 15:59:46,2024-02-21 14:57:20,Windows: build.bash: include liblzma-crt-mixing.txt in the package.
8d38941baed05de4ff7cc775de14833108f62184,Lasse Collin,Lasse Collin,2024-02-18 15:17:43,2024-02-21 14:57:20,Windows: Major update to Windows build instructions.
4b5b0d352348ff510ffb50a3b5b71788857d37a1,Lasse Collin,Lasse Collin,2024-02-18 13:15:04,2024-02-21 14:57:20,"Windows: Update windows/README-Windows.txt.

It's for binary packages built with windows/build.bash."
1ee716f74085223c8fbcae1d5a384e6bf53c0f6a,Lasse Collin,Lasse Collin,2024-02-18 13:15:04,2024-02-20 19:04:29,"Windows: Update windows/build.bash.

Support for the old MinGW was dropped. Only MinGW-w64 with GCC
is supported now.

The script now supports also cross-compilation from GNU/Linux
(tests are not run). MSYS2 and also the old MSYS 1.0.11 work
for building on Windows. The i686 and x86_64 toolchains must
be in PATH to build both 32-bit and 64-bit versions.

Parallel builds are done if ""nproc"" from GNU coreutils is available.

MinGW-w64 runtime copyright information file was renamed from
COPYING-Windows.txt to COPYING.MinGW-w64-runtime.txt which
is the filename used by MinGW-w64 itself. Its existence
is now mandatory, it's checked at the beginning of the script.

The file TODO is no longer copied to the package."
60462e42609a1d961868a1d1ebecc713c6d27e2e,Jia Tan,Jia Tan,2024-02-20 15:32:22,2024-02-20 15:32:22,Translations: Update the Romanian man page translations.
10d733e5b8929c642e00891cfa9ead9c2cdd2e05,Jia Tan,Jia Tan,2024-02-20 15:30:25,2024-02-20 15:30:25,Translations: Update the Korean man page translations.
797a34b72ac6baff237d7a546fa941d8f78f2f62,Jia Tan,Jia Tan,2024-02-20 13:03:53,2024-02-20 13:03:53,Translations: Update the Spanish translation.
5c3751d019f023e091df9a653e2bb1f6ea8b0d49,Jia Tan,Jia Tan,2024-02-20 12:18:07,2024-02-20 12:18:07,Translations: Update the Romanian translation.
e2d31154ecc750935436e8b62c6b073b2cfa84e3,Jia Tan,Jia Tan,2024-02-20 12:15:50,2024-02-20 12:15:50,Translations: Update the Croatian translation.
704500f994d5ac271bfcfd592275c5a7da4dc8d2,Jia Tan,Jia Tan,2024-02-20 12:05:44,2024-02-20 12:05:44,Translations: Update the German man page translations.
1cfd3dca3fef321b06db73c3c9e13f347c2e2f5f,Jia Tan,Jia Tan,2024-02-20 11:58:25,2024-02-20 11:58:25,Translations: Update the German translation.
28b9b3f16cc7c6e5b42e691994569c17f4561c9a,Jia Tan,Jia Tan,2024-02-20 11:56:52,2024-02-20 11:56:52,Translations: Update the Hungarian translation.
00b06cd0af6ad2ee93d3006bf80417db060c2b04,Lasse Collin,Lasse Collin,2024-02-19 14:48:05,2024-02-19 14:48:18,CMake: Fix building of lzmainfo when translations are enabled.
b0d1422b6037bfea6f6723683bd82a8e6d77026c,Lasse Collin,Lasse Collin,2024-02-19 11:38:42,2024-02-19 14:28:49,"CMake: Don't assume that -fvisibility=hidden is supported outside Windows.

The original code was good enough for supporting GNU/Linux
and a few others but it wasn't very portable.

CMake doesn't support Solaris Studio's -xldscope=hidden.
If it ever does, things should still work with this commit
as Solaris Studio supports not only its own __global but also
the GNU C __attribute__((visibility(""default""))). Support for the
attribute was added in 2007 to Sun Studio 12 compiler version 5.9."
2ced9d34bef4dce52ecbbf84d0903ab0aae1442c,Lasse Collin,Lasse Collin,2024-02-19 10:20:59,2024-02-19 14:28:49,CMake: Revise the component splitting.
426bdc709c169d39b31dec410016779de117ef69,Lasse Collin,Lasse Collin,2024-02-17 19:45:07,2024-02-19 14:28:49,CMake: Update the main comment and document CMAKE_BUILD_TYPE=Release.
4430e075f7ccfc47972d6ca0aa1c3779fc265e10,Lasse Collin,Lasse Collin,2024-02-17 19:27:48,2024-02-19 14:28:49,"CMake: Use -O2 instead of -O3 in CMAKE_BUILD_TYPE=Release.

-O3 doesn't seem useful for speed but it makes the code bigger.
CMake makes is difficult for users to simply override the
optimization level: CFLAGS / CMAKE_C_FLAGS aren't helpful because
they go before CMAKE_C_FLAGS_RELEASE. Of course, users can override
CMAKE_C_FLAGS_RELEASE directly but then they have to remember to
add also -DNDEBUG to disable assertions.

This commit changes -O3 to -O2 in CMAKE_C_FLAGS_RELEASE if and only if
CMAKE_C_FLAGS_RELEASE cache variable doesn't already exist. So if
a custom value is passed on the command line (or reconfiguring an
already-configured build), the cache variable won't be modified."
025eb6d7879e4c4e8cb29716b371e0f4c1aea660,Lasse Collin,Lasse Collin,2024-02-18 12:59:52,2024-02-19 14:28:49,"CMake: Handle symbol versioning on MicroBlaze specially.

This is to match configure.ac."
2edd1a35b2507d1ce68b52dbaebe23c4850a74ce,Lasse Collin,Lasse Collin,2024-02-17 20:18:12,2024-02-19 10:21:37,CMake: Keep build working even if lib/*.[ch] are removed.
d753e2ce4715552884afadc4ed6fbf8ccca6efac,Lasse Collin,Lasse Collin,2024-02-17 16:10:40,2024-02-19 10:21:37,CMake: Install documentation.
7a0405bea9cb0df9318b70f779f82b2c473e98ac,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,"CMake: Bump maximum policy version to 3.28.

CMP0154 doesn't affect us since we don't use FILE_SET."
c2264ffbe3892d28930b89b0123efc369cabc143,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,CMake: Build lzmainfo.
998d0b29536094a89cf385a3b894e157db1ccefe,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,CMake: Build lzmadec.
74e8bc7417a0f37ca7ed5ee0127d33c69b3100b9,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,"CMake: Add test_scripts.sh to the tests.

In contrast to Automake, skipping of this test when decoders
are disabled is handled at CMake side instead of test_scripts.sh
because CMake-build doesn't create config.h."
4808f238a731befcd46c2117c62a1caaf4403989,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,"CMake: Install scripts.

Compared to the Autotools-based build, this has simpler handling
for the shell (@POSIX_SHELL@) and extra PATH entry for the scripts
(configure has --enable-path-for-scripts=PREFIX). The simpler
metho should be enough for non-ancient systems and Solaris."
3462362ebd94d835c664e94ad8f414cfe7590ca7,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,"Scripts: Use @PACKAGE_VERSION@ instead of @VERSION@.

PACKAGE_VERSION was already used in liblzma.pc.in.
This way only one version @foo@ is used."
67610c245ba6c68cf65991693bab9312b7dc987b,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,"CMake: Simplify symlink creation and install translated man pages.

It helps that cmake_install.cmake doesn't parallelize installation
so symlinks can be created so that the target is always known to
exist (a requirement on Windows in some cases).

This bumps the minimum CMake version from 3.13 to 3.14 to use
file(CREATE_LINK ...). It could be made to work on 3.13 by
calling ""cmake -E create_symlink"" but it's uglier code and
slower in ""make install"". 3.14 should be a reasonable version
to require nowadays, especially since the Autotools build
is still the primary build system for most OSes."
50cc1d8a5a8154428bf240c7e4972e32b17d99bf,Lasse Collin,Lasse Collin,2024-02-17 13:35:35,2024-02-19 10:21:37,"CMake: Add support for building and installing xz with translations.

If gettext tools are available, the .po files listed in po/LINGUAS
are converted using msgfmt. This allows building with translations
directly from xz.git without Autotools.

If gettext tools aren't available, the Autotools-created .gmo files
in the ""po"" directory will be used. This allows CMake-based build
to use translations from Autotools-generated tarball.

If translation support is found (Intl_FOUND) but both the
gettext tools and the pre-generated .gmo files are missing,
then ""make"" will fail."
746c471643009947f94a3494a1148f74c7381b56,Lasse Collin,Lasse Collin,2024-02-19 09:58:33,2024-02-19 09:58:33,liblzma: Remove commented-out code.
4ce300ce0884c6e552de2af9ae8050b47b01f0e7,Lasse Collin,Lasse Collin,2024-02-17 21:07:35,2024-02-17 21:07:35,xz: Delete old commented-out code.
cae9a5e0bf422e6c5e64180805904f7ed02dc3aa,Lasse Collin,Lasse Collin,2024-02-17 21:07:35,2024-02-17 21:07:35,"xz: Use stricter pledge(2) and Landlock sandbox.

This makes these sandboxing methods stricter when no files are
created or deleted. That is, it's a middle ground between the
initial sandbox and the strictest single-file-to-stdout sandbox:
this allows opening files for reading but output has to go to stdout."
02e3505991233901575b7eabc06b2c6c62a96899,Lasse Collin,Lasse Collin,2024-02-17 21:07:35,2024-02-17 21:07:35,"xz: Support Landlock ABI version 4.

Linux 6.7 added support for ABI version 4 which restricts
TCP connections which xz won't need and thus those can be
forbidden now. Since the ABI version is handled at runtime,
supporting version 4 won't cause any compatibility issues.

Note that new enough kernel headers are required to get
version 4 support enabled at build time."
374868d81d473ab56556a1cfd6b1b36a1fab348b,Lasse Collin,Lasse Collin,2024-02-17 21:07:35,2024-02-17 21:07:35,"xz: Move sandboxing code to sandbox.c and improve Landlock sandbox.

Landlock is now always used just like pledge(2) is: first in more
permissive mode and later (under certain common conditions) in
a strict mode that doesn't allow opening more files.

I put pledge(2) first in sandbox.c because it's the simplest API
to use and still somewhat fine-grained for basic applications.
So it's the simplest thing to understand for anyone reading sandbox.c."
7312dfbb02197c7f990c7a3cefd027a9387d1473,Lasse Collin,Lasse Collin,2024-02-17 21:07:35,2024-02-17 21:07:35,xz: Tweak comments.
c701a5909ad9882469fbab4fab5d2d5556d3ba78,Lasse Collin,Lasse Collin,2024-02-17 21:07:35,2024-02-17 21:07:35,"xz: Fix message_init() description.

Also explicitly initialize progress_automatic to make it clear
that it can be read before message_init() sets it. Static variable
was initialized to false by default already so this is only for
clarity."
9466306719f3b76e92fac4e55fbfd89ec92295fa,Lasse Collin,Lasse Collin,2024-02-17 17:35:47,2024-02-17 17:42:30,"Build: Makefile.am: Sort EXTRA_DIST.

Dirs first, then files in case-sensitive ASCII order."
f3440e78c9517db75bfa52e1a378fad60b073bbe,Lasse Collin,Lasse Collin,2024-02-17 17:25:05,2024-02-17 17:42:30,Build: Don't install TODO.
a7a3b62e2ab03c82b2bd5c78da1d1fb8b8490381,Jia Tan,Jia Tan,2024-02-17 17:09:11,2024-02-17 17:09:11,Translations: Update the Korean man page translations.
9b315db2d5e74700f3dc0755eb86c27947c0b393,Jia Tan,Jia Tan,2024-02-17 17:08:32,2024-02-17 17:08:32,Translations: Update the Korean translation.
56246607dff177b0410d140fcca4a42c865723dc,Lasse Collin,Lasse Collin,2024-02-17 14:23:14,2024-02-17 14:23:14,"Build: Install translated lzmainfo man pages.

All other translated man pages were being installed but
lzmainfo had been forgotten."
f1d6b88aefcced538403c5c2606ba57065b16e70,Lasse Collin,Lasse Collin,2024-02-17 14:01:32,2024-02-17 14:01:32,"liblzma: Avoid implementation-defined behavior in the RISC-V filter.

GCC docs promise that it works and a few other compilers do
too. Clang/LLVM is documented source code only but unsurprisingly
it behaves the same as others on x86-64 at least. But the
certainly-portable way is good enough here so use that."
843ddc5f617b91ae132d6bab0f2f2d9c9fcd214a,Lasse Collin,Lasse Collin,2024-02-17 13:48:28,2024-02-17 13:50:21,liblzma: Wrap a line exceeding 80 chars.
e9053c907250c70d98b319d95fa54cb94fc76869,Sebastian Andrzej Siewior,Lasse Collin,2024-02-16 20:50:15,2024-02-17 13:50:21,"liblzma/rangecoder: Exclude x32 from the x86-64 optimisation.

The x32 port has a x86-64 ABI in term of all registers but uses only
32bit pointer like x86-32. The assembly optimisation fails to compile on
x32. Given the state of x32 I suggest to exclude it from the
optimisation rather than trying to fix it.

Signed-off-by: Sebastian Andrzej Siewior <sebastian@breakpoint.cc>"
3d198fb13b87f8803442e5799d465f7434a70555,Jia Tan,Jia Tan,2024-02-17 13:05:07,2024-02-17 13:05:07,Translations: Update the Spanish translation.
cf278bfe60a25b54b3786f06503bc61272970820,Jia Tan,Jia Tan,2024-02-17 12:43:29,2024-02-17 12:43:29,Translations: Update the Swedish translation.
b0f1a41be50560cc6cb528e8e96b02b2067c52c2,Jia Tan,Jia Tan,2024-02-17 12:41:38,2024-02-17 12:41:38,Translations: Update the Polish translation.
d74ed48b30c631b6a4c7e7858b06828293bf8520,Jia Tan,Jia Tan,2024-02-17 12:41:02,2024-02-17 12:41:02,Translations: Update the Ukrainian translation.
